transaction_id,account_id,transaction_date,amount,currency,transaction_type,merchant_name,merchant_category,status,country_code,is_duplicate,ingestion_timestamp
TXN-0307,ACC-1015,2024-03-09T18:36:53Z,1756.22,EUR,credit,Lyft,transportation,failed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0231,ACC-1001,2024-02-27T22:54:00Z,145.23,CHF,debit,AMC Theaters,entertainment,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0093,ACC-1016,2024-01-29T06:41:00Z,46.78,USD,debit,Uber,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0131,ACC-1015,2024-03-29T07:01:36Z,5638.51,USD,credit,Shell Gas,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0234,ACC-1020,2024-03-30T08:58:09Z,128.01,EUR,debit,John Lewis,retail,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0282,ACC-1018,2024-03-03T07:31:27Z,3000.57,EUR,debit,H&M,retail,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0020,ACC-1020,2024-02-11T01:58:58Z,7718.47,USD,credit,Freelance Income,payroll,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0148,ACC-1014,2024-03-25T06:48:04Z,1016.07,USD,debit,TfL Oyster,transportation,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0183,ACC-1014,2024-01-09T21:42:29Z,1732.56,JPY,debit,Lufthansa,travel,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0286,ACC-1004,2024-02-20T21:54:23Z,1276.29,JPY,credit,Wise,transfer,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0247,ACC-1017,2024-02-15T10:34:02Z,122.28,CHF,debit,SEPA Payroll,payroll,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0275,ACC-1010,2024-03-29T06:06:35Z,140.89,USD,debit,SEPA Payroll,payroll,failed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0070,ACC-1002,2024-02-03T23:28:00Z,1871.36,EUR,credit,Hulu,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0330,ACC-1008,2024-01-29T21:42:43Z,935.37,CAD,debit,Wise,transfer,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0086,ACC-1008,2024-02-05T00:54:49Z,7.05,USD,debit,TfL Oyster,transportation,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0276,ACC-1020,2024-03-09T07:53:58Z,1715.65,GBP,credit,ACH Transfer,transfer,failed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0295,ACC-1009,2024-03-17T01:47:58Z,2860.53,GBP,debit,Leroy Merlin,home_and_garden,completed,FR,False,2026-04-18T19:29:58.576173+00:00
TXN-0224,ACC-1005,2024-03-26T16:16:15Z,58.04,USD,debit,Freelance Income,payroll,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0283,ACC-1008,2024-01-07T14:22:36Z,5686.64,USD,credit,United Airlines,travel,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0342,ACC-1012,2024-01-25T07:26:57Z,101.35,JPY,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0200,ACC-1020,2024-02-12T05:29:05Z,147.1,GBP,debit,Boots,health,failed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0192,ACC-1019,2024-03-12T09:06:35Z,236.72,GBP,debit,Macy's,retail,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0033,ACC-1019,2024-01-24T21:43:24Z,175.83,CHF,debit,Booking.com,travel,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0096,ACC-1010,2024-03-08T22:29:51Z,3279.82,USD,credit,Leroy Merlin,home_and_garden,completed,FR,False,2026-04-18T19:29:58.576173+00:00
TXN-0319,ACC-1019,2024-02-11T16:55:50Z,107.19,EUR,debit,Xbox Game Pass,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0067,ACC-1006,2024-03-22T14:31:12Z,23.51,EUR,debit,ASOS,e-commerce,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0288,ACC-1003,2024-03-04T11:18:52Z,7934.23,USD,credit,IKEA,home_and_garden,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0327,ACC-1019,2024-01-03T23:54:38Z,6387.46,USD,credit,Gym Membership,health,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0300,ACC-1018,2024-03-28T21:17:11Z,1819.52,USD,debit,John Lewis,retail,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0133,ACC-1018,2024-02-10T16:38:10Z,622.29,EUR,debit,Deliveroo,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0134,ACC-1009,2024-01-04T04:14:04Z,5553.22,EUR,credit,Netflix,entertainment,failed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0281,ACC-1016,2024-02-14T17:48:33Z,1429.05,EUR,credit,Zara,retail,completed,ES,False,2026-04-18T19:29:58.576173+00:00
TXN-0310,ACC-1014,2024-02-22T18:47:06Z,145.42,EUR,debit,Bupa,health,failed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0042,ACC-1005,2024-02-11T17:28:32Z,49.7,GBP,debit,Wire Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0003,ACC-1001,2024-03-14T16:08:57Z,3732.19,USD,debit,PayPal Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0317,ACC-1006,2024-03-12T21:27:56Z,30.3,USD,debit,ACH Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0339,ACC-1009,2024-02-01T08:19:49Z,2218.57,USD,debit,DB Bahn,transportation,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0182,ACC-1017,2024-03-23T15:21:38Z,1084.95,EUR,credit,Freelance Income,payroll,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0004,ACC-1003,2024-02-06T21:17:41Z,127.89,AUD,debit,Zara,retail,completed,ES,False,2026-04-18T19:29:58.576173+00:00
TXN-0338,ACC-1012,2024-03-23T12:53:28Z,600.31,EUR,credit,Amazon,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0323,ACC-1008,2024-01-30T15:35:13Z,59.13,EUR,debit,Sony Electronics,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0228,ACC-1015,2024-01-15T11:03:24Z,485.08,USD,debit,Amazon,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0169,ACC-1015,2024-01-11T01:10:36Z,4316.98,EUR,debit,Rewe,groceries,failed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0190,ACC-1018,2024-02-19T06:09:33Z,479.95,USD,debit,Starbucks,food_and_beverage,failed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0171,ACC-1020,2024-01-06T02:01:13Z,6334.89,USD,credit,Zara,retail,completed,ES,False,2026-04-18T19:29:58.576173+00:00
TXN-0246,ACC-1004,2024-02-02T12:42:16Z,2348.04,USD,credit,SEPA Transfer,transfer,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0240,ACC-1016,2024-01-21T18:37:31Z,83.09,USD,debit,ACH Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0156,ACC-1019,2024-02-17T05:56:11Z,350.47,USD,debit,Waitrose,groceries,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0157,ACC-1007,2024-03-15T12:03:14Z,1184.15,USD,credit,Trader Joe's,groceries,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0117,ACC-1014,2024-01-15T03:12:07Z,64.75,USD,debit,Amazon,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0030,ACC-1018,2024-03-05T06:16:18Z,250.62,EUR,debit,Samsung,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0244,ACC-1019,2024-01-23T13:06:44Z,620.03,JPY,debit,Zara,retail,completed,ES,False,2026-04-18T19:29:58.576173+00:00
TXN-0237,ACC-1010,2024-03-15T20:57:58Z,35.06,USD,debit,Rewe,groceries,reversed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0023,ACC-1003,2024-02-19T22:04:14Z,102.0,JPY,debit,ACH Transfer,transfer,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0063,ACC-1005,2024-01-15T15:27:39Z,105.62,USD,debit,Best Buy,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0015,ACC-1010,2024-02-12T05:04:35Z,1349.45,GBP,credit,Booking.com,travel,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0062,ACC-1009,2024-02-12T16:58:38Z,712.12,EUR,credit,BACS Credit,payroll,completed,GB,True,2026-04-18T19:29:58.576173+00:00
TXN-0303,ACC-1001,2024-02-08T10:01:44Z,94.93,EUR,debit,Bupa,health,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0187,ACC-1010,2024-01-24T01:44:30Z,2479.09,EUR,credit,Uber Eats,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0324,ACC-1014,2024-01-19T00:50:14Z,82.92,EUR,debit,Uber Eats,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0179,ACC-1008,2024-02-21T20:20:10Z,145.01,GBP,debit,Trader Joe's,groceries,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0268,ACC-1011,2024-01-24T00:01:35Z,25.77,EUR,debit,PayPal Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0017,ACC-1018,2024-03-16T14:19:52Z,4657.67,USD,debit,SEPA Payroll,payroll,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0165,ACC-1019,2024-03-03T10:16:46Z,555.94,EUR,debit,Freelance Income,payroll,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0175,ACC-1001,2024-02-05T04:54:49Z,142.92,EUR,debit,SEPA Payroll,payroll,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0167,ACC-1010,2024-01-08T10:47:46Z,785.29,EUR,debit,Uber,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0214,ACC-1003,2024-02-18T19:04:49Z,534.68,EUR,debit,Waitrose,groceries,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0343,ACC-1008,2024-02-11T16:10:50Z,607.4,EUR,debit,ACH Payroll,payroll,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0287,ACC-1013,2024-01-08T16:07:41Z,63.87,GBP,debit,Waitrose,groceries,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0151,ACC-1009,2024-01-03T19:27:56Z,1525.29,EUR,credit,Leroy Merlin,home_and_garden,completed,FR,False,2026-04-18T19:29:58.576173+00:00
TXN-0101,ACC-1013,2024-03-19T23:44:46Z,173.85,EUR,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0168,ACC-1002,2024-02-13T15:57:19Z,3200.96,USD,debit,Booking.com,travel,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0080,ACC-1016,2024-01-21T14:16:30Z,42.46,EUR,debit,B&Q,home_and_garden,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0105,ACC-1008,2024-03-22T16:37:02Z,2738.08,USD,debit,Tesco,groceries,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0041,ACC-1018,2024-01-01T22:31:55Z,142.03,USD,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0159,ACC-1002,2024-02-12T08:27:55Z,248.06,GBP,credit,TfL Oyster,transportation,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0264,ACC-1008,2024-01-25T00:44:41Z,3738.94,EUR,credit,Samsung,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0143,ACC-1003,2024-01-13T06:02:51Z,96.8,USD,debit,Gym Membership,health,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0079,ACC-1008,2024-03-13T20:44:11Z,3771.2,USD,credit,H&M,retail,pending,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0043,ACC-1018,2024-03-26T20:10:59Z,4890.12,USD,debit,Zalando,e-commerce,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0206,ACC-1015,2024-01-09T12:34:02Z,4863.76,USD,debit,Whole Foods,groceries,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0217,ACC-1010,2024-02-16T21:20:34Z,2034.54,EUR,credit,ASOS,e-commerce,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0213,ACC-1017,2024-03-27T21:19:42Z,16.43,GBP,debit,McDonald's,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0257,ACC-1007,2024-03-10T14:32:23Z,209.11,EUR,debit,McDonald's,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0147,ACC-1012,2024-03-19T19:33:34Z,13.7,USD,debit,CVS Pharmacy,health,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0260,ACC-1003,2024-02-15T20:00:20Z,350.71,EUR,credit,Hulu,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0204,ACC-1001,2024-03-12T10:14:48Z,80.07,USD,debit,John Lewis,retail,reversed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0031,ACC-1011,2024-01-06T13:12:17Z,496.12,EUR,credit,Best Buy,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0021,ACC-1012,2024-02-12T12:50:49Z,7206.95,USD,credit,Lyft,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0111,ACC-1013,2024-02-07T11:37:43Z,4128.05,EUR,debit,Netflix,entertainment,failed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0135,ACC-1012,2024-02-22T20:41:50Z,3508.27,USD,debit,Trader Joe's,groceries,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0008,ACC-1003,2024-02-29T03:22:41Z,497.19,EUR,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0035,ACC-1015,2024-01-31T16:44:46Z,4730.08,USD,debit,H&M,retail,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0009,ACC-1018,2024-01-22T07:44:25Z,697.85,USD,debit,Tesco,groceries,failed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0038,ACC-1004,2024-03-26T06:11:02Z,21.74,GBP,debit,SEPA Payroll,payroll,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0242,ACC-1004,2024-03-07T03:17:32Z,153.37,USD,debit,ACH Payroll,payroll,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0089,ACC-1005,2024-01-15T11:39:20Z,4786.33,EUR,debit,Airbnb,travel,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0280,ACC-1008,2024-02-18T11:27:24Z,763.25,USD,debit,Hulu,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0188,ACC-1004,2024-03-22T05:37:25Z,3306.3,GBP,debit,eBay,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0216,ACC-1007,2024-03-15T11:08:38Z,551.77,EUR,debit,Amazon,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0199,ACC-1015,2024-02-28T12:12:36Z,258.32,USD,debit,MediaMarkt,electronics,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0068,ACC-1001,2024-01-09T03:36:42Z,238.2,USD,debit,Leroy Merlin,home_and_garden,completed,FR,True,2026-04-18T19:29:58.576173+00:00
TXN-0163,ACC-1012,2024-02-04T02:07:18Z,682.32,USD,debit,Starbucks,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0185,ACC-1011,2024-03-17T20:03:01Z,10.55,USD,debit,Hilton Hotels,travel,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0007,ACC-1015,2024-03-02T17:15:07Z,6689.47,CHF,credit,Apple Store,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0271,ACC-1008,2024-03-23T11:06:28Z,129.34,USD,debit,Spotify,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0037,ACC-1018,2024-03-09T07:22:00Z,2489.89,USD,credit,Macy's,retail,completed,US,True,2026-04-18T19:29:58.576173+00:00
TXN-0256,ACC-1018,2024-03-28T15:52:54Z,522.26,EUR,debit,SEPA Transfer,transfer,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0124,ACC-1005,2024-03-01T23:55:27Z,95.98,USD,debit,Bunnings,home_and_garden,completed,AU,False,2026-04-18T19:29:58.576173+00:00
TXN-0058,ACC-1014,2024-01-22T05:56:12Z,1489.5,CHF,credit,Starbucks,food_and_beverage,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0198,ACC-1020,2024-03-20T20:11:38Z,1525.61,GBP,credit,Shell Gas,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0254,ACC-1014,2024-03-09T03:38:25Z,456.04,GBP,debit,Deliveroo,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0123,ACC-1010,2024-03-16T07:36:26Z,6410.99,GBP,credit,ACH Transfer,transfer,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0028,ACC-1003,2024-03-30T22:35:29Z,6053.17,EUR,credit,United Airlines,travel,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0152,ACC-1005,2024-02-24T23:37:25Z,5293.02,USD,credit,SEPA Transfer,transfer,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0201,ACC-1006,2024-01-04T00:33:46Z,1227.96,USD,credit,Amazon,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0097,ACC-1014,2024-03-12T07:35:17Z,41.3,USD,debit,Sony Electronics,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0261,ACC-1014,2024-02-06T08:33:25Z,7943.57,GBP,credit,Spotify,entertainment,reversed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0266,ACC-1020,2024-03-06T05:55:42Z,181.64,USD,debit,eBay,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0106,ACC-1009,2024-02-10T08:09:45Z,4917.03,GBP,debit,Lufthansa,travel,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0155,ACC-1014,2024-02-17T03:40:25Z,419.22,USD,debit,Uber Eats,food_and_beverage,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0014,ACC-1018,2024-03-24T13:45:43Z,3657.19,EUR,debit,Xbox Game Pass,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0146,ACC-1009,2024-02-06T08:11:04Z,3684.65,USD,debit,Gym Membership,health,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0308,ACC-1016,2024-01-14T12:18:39Z,5103.35,GBP,credit,Apple Store,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0284,ACC-1020,2024-03-29T14:51:54Z,75.74,USD,debit,eBay,e-commerce,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0128,ACC-1013,2024-03-23T02:43:38Z,6456.24,USD,credit,Airbnb,travel,reversed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0044,ACC-1006,2024-03-26T13:50:55Z,3357.13,USD,credit,Wire Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0142,ACC-1016,2024-03-23T06:20:55Z,104.48,EUR,debit,SEPA Payroll,payroll,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0127,ACC-1010,2024-03-13T11:36:33Z,6976.14,AUD,credit,Costa Coffee,food_and_beverage,reversed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0321,ACC-1016,2024-02-21T05:39:54Z,2116.3,EUR,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0162,ACC-1010,2024-03-13T09:51:04Z,53.29,USD,debit,Lufthansa,travel,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0220,ACC-1008,2024-01-14T16:16:07Z,47.08,EUR,debit,Uber,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0331,ACC-1004,2024-03-16T07:21:09Z,6513.92,USD,credit,MediaMarkt,electronics,pending,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0351,ACC-1002,2024-03-22T04:29:40Z,76.83,GBP,debit,eBay,e-commerce,failed,US,True,2026-04-18T19:29:58.576173+00:00
TXN-0302,ACC-1012,2024-01-25T10:30:10Z,3827.78,USD,debit,Deliveroo,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0064,ACC-1014,2024-01-07T01:05:22Z,65.92,USD,debit,Wire Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0072,ACC-1009,2024-03-15T11:00:07Z,3014.27,EUR,credit,Deliveroo,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0052,ACC-1010,2024-02-23T19:52:28Z,65.96,EUR,debit,SEPA Transfer,transfer,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0045,ACC-1008,2024-01-26T21:42:08Z,1357.66,USD,credit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0112,ACC-1019,2024-02-02T05:36:13Z,4471.6,USD,debit,ACH Payroll,payroll,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0227,ACC-1017,2024-02-08T23:17:58Z,4050.62,GBP,credit,IKEA,retail,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0316,ACC-1015,2024-01-31T23:06:46Z,11.48,USD,debit,DB Bahn,transportation,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0211,ACC-1012,2024-01-13T11:02:28Z,4077.1,USD,debit,Costa Coffee,food_and_beverage,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0078,ACC-1015,2024-02-12T06:57:43Z,3288.39,JPY,debit,Shell Gas,transportation,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0322,ACC-1015,2024-02-29T22:33:33Z,102.67,USD,debit,AMC Theaters,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0110,ACC-1008,2024-02-25T12:23:06Z,3125.47,CHF,credit,Xbox Game Pass,entertainment,reversed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0180,ACC-1015,2024-03-15T16:55:18Z,60.37,AUD,debit,Walgreens,health,reversed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0226,ACC-1004,2024-01-13T11:48:26Z,2454.4,CAD,debit,Bupa,health,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0085,ACC-1016,2024-01-27T20:17:26Z,5824.22,EUR,credit,Booking.com,travel,completed,NL,False,2026-04-18T19:29:58.576173+00:00
TXN-0333,ACC-1020,2024-02-22T07:25:18Z,1430.18,EUR,credit,Tesco,groceries,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0313,ACC-1019,2024-01-22T11:02:28Z,61.71,EUR,debit,Best Buy,electronics,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0005,ACC-1013,2024-01-08T15:37:03Z,4461.12,GBP,credit,Bunnings,home_and_garden,completed,AU,False,2026-04-18T19:29:58.576173+00:00
TXN-0289,ACC-1002,2024-03-02T19:43:50Z,29.85,USD,debit,Employer Payroll,payroll,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0272,ACC-1018,2024-02-21T10:58:13Z,1159.33,EUR,credit,Deliveroo,food_and_beverage,reversed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0036,ACC-1018,2024-01-21T16:41:07Z,236.1,EUR,debit,ASOS,e-commerce,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0074,ACC-1007,2024-01-08T09:05:04Z,689.87,JPY,debit,Zalando,e-commerce,completed,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0329,ACC-1012,2024-02-22T15:03:09Z,974.76,USD,debit,TfL Oyster,transportation,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0069,ACC-1011,2024-02-02T18:25:59Z,396.43,USD,debit,Walgreens,health,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0196,ACC-1011,2024-01-27T12:38:27Z,58.36,CHF,debit,ACH Payroll,payroll,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0071,ACC-1001,2024-03-01T07:49:01Z,1303.82,AUD,credit,United Airlines,travel,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0154,ACC-1019,2024-02-27T21:18:07Z,12.63,USD,debit,Boots,health,completed,GB,False,2026-04-18T19:29:58.576173+00:00
TXN-0189,ACC-1001,2024-02-29T16:36:36Z,87.75,GBP,debit,Rakuten,e-commerce,completed,JP,False,2026-04-18T19:29:58.576173+00:00
TXN-0161,ACC-1012,2024-01-09T13:21:27Z,3550.02,EUR,credit,H&M,retail,pending,DE,False,2026-04-18T19:29:58.576173+00:00
TXN-0349,ACC-1010,2024-02-16T21:20:34Z,2034.54,EUR,credit,ASOS,e-commerce,completed,GB,True,2026-04-18T19:29:58.576173+00:00
TXN-0053,ACC-1001,2024-01-30T12:04:47Z,67.33,USD,debit,Spotify,entertainment,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0046,ACC-1007,2024-03-20T06:47:04Z,2268.57,USD,debit,ACH Transfer,transfer,completed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0197,ACC-1016,2024-03-08T04:38:11Z,4030.43,USD,credit,Xbox Game Pass,entertainment,reversed,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0118,ACC-1020,2024-03-07T07:49:08Z,137.36,USD,debit,ACH Payroll,payroll,pending,US,False,2026-04-18T19:29:58.576173+00:00
TXN-0028,ACC-1003,2024-03-30T22:35:29Z,6053.17,EUR,credit,United Airlines,travel,completed,US,False,2026-04-18T19:35:11.355305+00:00
TXN-0028,ACC-1003,2024-03-30T22:35:29Z,6053.17,EUR,credit,United Airlines,travel,completed,US,False,2026-04-18T19:46:08.091221+00:00
TXN-0109,ACC-1011,2024-02-23T14:03:38Z,6126.69,USD,credit,B&Q,home_and_garden,completed,GB,False,2026-04-18T19:51:00.187981+00:00
TXN-0141,ACC-1020,2024-01-05T05:02:52Z,740.69,USD,debit,Boots,health,completed,GB,False,2026-04-18T19:51:00.187981+00:00
TXN-0267,ACC-1002,2024-01-14T14:32:22Z,338.02,USD,debit,ACH Transfer,transfer,completed,US,False,2026-04-18T19:51:00.187981+00:00
TXN-0047,ACC-1003,2024-03-16T01:58:54Z,98.01,USD,debit,Tesco,groceries,completed,GB,False,2026-04-18T19:51:00.187981+00:00
TXN-0207,ACC-1010,2024-03-23T15:49:02Z,1344.29,EUR,credit,Zara,retail,completed,ES,False,2026-04-18T19:51:00.187981+00:00
TXN-0145,ACC-1008,2024-02-10T04:15:19Z,2777.56,USD,credit,Booking.com,travel,completed,NL,False,2026-04-18T19:51:00.187981+00:00
TXN-0232,ACC-1017,2024-03-02T01:44:06Z,653.49,USD,debit,Leroy Merlin,home_and_garden,completed,FR,False,2026-04-18T19:51:00.187981+00:00
